,date,precipitation,temp_max,temp_min,wind,weather,month,year
1255,2015-06-09,0.0,28.9,14.4,2.7,sun,June,2015
1256,2015-06-10,0.0,25.6,11.1,3.0,sun,June,2015
1257,2015-06-11,0.0,24.4,11.1,3.5,sun,June,2015
1258,2015-06-12,0.0,20.0,11.7,2.3,sun,June,2015
1259,2015-06-13,0.0,23.9,9.4,2.6,sun,June,2015
1260,2015-06-14,0.0,27.8,11.7,3.7,sun,June,2015
1261,2015-06-15,0.0,30.0,16.1,3.5,drizzle,June,2015
1262,2015-06-16,0.0,22.8,11.1,3.0,sun,June,2015
1263,2015-06-17,0.0,25.0,11.1,3.1,sun,June,2015
1264,2015-06-18,0.0,24.4,13.9,3.0,sun,June,2015
1265,2015-06-19,0.5,23.9,13.3,3.2,fog,June,2015
1266,2015-06-20,0.0,25.0,12.8,4.3,sun,June,2015
1267,2015-06-21,0.0,25.6,13.9,3.4,sun,June,2015
1268,2015-06-22,0.0,25.0,12.8,2.4,sun,June,2015
1269,2015-06-23,0.0,26.1,11.7,2.4,sun,June,2015
1270,2015-06-24,0.0,25.6,16.1,2.6,sun,June,2015
1271,2015-06-25,0.0,30.6,15.6,3.0,sun,June,2015
1272,2015-06-26,0.0,31.7,17.8,4.7,sun,June,2015
1273,2015-06-27,0.0,33.3,17.2,3.9,sun,June,2015
1274,2015-06-28,0.3,28.3,18.3,2.1,sun,June,2015
1275,2015-06-29,0.0,28.9,17.2,2.7,sun,June,2015
1276,2015-06-30,0.0,30.6,15.0,3.4,fog,June,2015
1277,2015-07-01,0.0,32.2,17.2,4.3,sun,July,2015
1278,2015-07-02,0.0,33.9,17.8,3.4,sun,July,2015
1279,2015-07-03,0.0,33.3,17.8,2.6,sun,July,2015
1280,2015-07-04,0.0,33.3,15.0,2.9,sun,July,2015
1281,2015-07-05,0.0,32.8,16.7,2.1,sun,July,2015
1282,2015-07-06,0.0,29.4,15.6,3.2,drizzle,July,2015
1283,2015-07-07,0.0,27.2,13.9,2.4,sun,July,2015
1284,2015-07-08,0.0,30.0,14.4,1.9,drizzle,July,2015
1285,2015-07-09,0.0,28.9,14.4,3.4,sun,July,2015
1286,2015-07-10,0.0,21.1,16.7,3.7,sun,July,2015
1287,2015-07-11,0.0,22.2,16.7,3.0,sun,July,2015
1288,2015-07-12,0.0,26.1,16.7,2.2,sun,July,2015
1289,2015-07-13,0.0,25.6,16.1,3.1,sun,July,2015
1290,2015-07-14,0.0,27.8,16.1,3.3,sun,July,2015
1291,2015-07-15,0.0,26.1,14.4,3.2,sun,July,2015
1292,2015-07-16,0.0,26.1,15.0,2.8,sun,July,2015
1293,2015-07-17,0.0,27.8,13.9,3.3,sun,July,2015
1294,2015-07-18,0.0,33.3,17.8,3.4,sun,July,2015
1295,2015-07-19,0.0,35.0,17.2,3.3,sun,July,2015
1296,2015-07-20,0.0,26.7,16.7,3.9,sun,July,2015
1297,2015-07-21,0.0,23.9,15.0,2.4,sun,July,2015
1298,2015-07-22,0.0,23.9,13.9,2.8,sun,July,2015
1299,2015-07-23,0.0,26.1,14.4,1.9,sun,July,2015
1300,2015-07-24,0.3,22.8,13.3,3.8,fog,July,2015
1301,2015-07-25,0.0,21.1,14.4,2.4,fog,July,2015
1302,2015-07-26,2.0,22.2,13.9,2.6,fog,July,2015
1303,2015-07-27,0.0,23.3,12.2,1.9,fog,July,2015
1304,2015-07-28,0.0,27.8,13.9,3.4,sun,July,2015
1305,2015-07-29,0.0,32.2,14.4,3.8,sun,July,2015
1306,2015-07-30,0.0,34.4,17.2,3.5,sun,July,2015
1307,2015-07-31,0.0,34.4,17.8,2.6,sun,July,2015
1308,2015-08-01,0.0,33.3,15.6,3.1,sun,August,2015
1309,2015-08-02,0.0,30.6,16.1,2.0,sun,August,2015
1310,2015-08-03,0.0,28.3,17.2,2.3,sun,August,2015
1311,2015-08-04,0.0,26.1,14.4,2.6,fog,August,2015
1312,2015-08-05,0.0,23.3,12.2,3.5,sun,August,2015
1313,2015-08-06,0.0,25.0,15.0,2.9,sun,August,2015
1314,2015-08-07,0.0,28.3,15.6,3.7,sun,August,2015
1315,2015-08-08,0.0,25.0,15.6,3.6,fog,August,2015
1316,2015-08-09,0.0,28.3,15.0,2.2,sun,August,2015
1317,2015-08-10,0.0,28.9,16.1,2.4,sun,August,2015
1318,2015-08-11,0.0,30.0,16.7,4.4,sun,August,2015
1319,2015-08-12,7.6,28.3,16.7,2.7,rain,August,2015
1320,2015-08-13,0.0,28.3,15.6,2.2,sun,August,2015
1321,2015-08-14,30.5,18.3,15.0,5.2,rain,August,2015
1322,2015-08-15,0.0,21.7,13.9,3.7,sun,August,2015
1323,2015-08-16,0.0,25.0,14.4,3.7,sun,August,2015
1324,2015-08-17,0.0,27.2,13.9,3.0,sun,August,2015
1325,2015-08-18,0.0,30.0,15.0,3.0,sun,August,2015
1326,2015-08-19,0.0,31.7,16.1,2.1,drizzle,August,2015
1327,2015-08-20,2.0,22.8,14.4,4.2,fog,August,2015
1328,2015-08-21,0.0,22.2,14.4,2.6,sun,August,2015
1329,2015-08-22,0.0,26.7,12.2,2.5,drizzle,August,2015
1330,2015-08-23,0.0,27.8,13.9,1.8,drizzle,August,2015
1331,2015-08-24,0.0,23.9,12.2,2.3,sun,August,2015
1332,2015-08-25,0.0,25.6,12.2,3.4,sun,August,2015
1333,2015-08-26,0.0,28.3,13.9,1.7,sun,August,2015
1334,2015-08-27,0.0,29.4,14.4,2.1,sun,August,2015
1335,2015-08-28,0.5,23.3,15.6,2.6,fog,August,2015
1336,2015-08-29,32.5,22.2,13.3,5.8,fog,August,2015
1337,2015-08-30,10.2,20.0,12.8,4.7,fog,August,2015
1338,2015-08-31,0.0,18.9,16.1,5.8,sun,August,2015
1339,2015-09-01,5.8,19.4,13.9,5.0,fog,September,2015
1340,2015-09-02,0.0,19.4,11.1,3.8,sun,September,2015
1341,2015-09-03,0.0,18.3,10.6,2.9,sun,September,2015
1342,2015-09-04,0.0,18.3,10.0,2.9,sun,September,2015
1343,2015-09-05,0.3,20.6,8.9,3.5,sun,September,2015
1344,2015-09-06,5.3,16.1,11.7,2.4,fog,September,2015
1345,2015-09-07,0.3,21.1,13.3,1.5,fog,September,2015
1346,2015-09-08,0.0,22.8,13.3,2.4,sun,September,2015
1347,2015-09-09,0.0,24.4,13.9,3.3,sun,September,2015
1348,2015-09-10,0.0,25.0,14.4,3.6,fog,September,2015
1349,2015-09-11,0.0,27.2,15.0,3.1,sun,September,2015
1350,2015-09-12,0.0,26.7,14.4,2.1,sun,September,2015
1351,2015-09-13,0.5,20.6,12.8,3.0,fog,September,2015
1352,2015-09-14,0.0,16.7,10.6,3.4,sun,September,2015
1353,2015-09-15,0.0,17.8,10.0,2.8,sun,September,2015
1354,2015-09-16,1.0,20.0,10.0,1.9,sun,September,2015
1355,2015-09-17,1.8,18.3,12.8,3.8,fog,September,2015
1356,2015-09-18,0.0,19.4,12.8,2.6,sun,September,2015
1357,2015-09-19,0.0,21.1,14.4,4.3,sun,September,2015
1358,2015-09-20,4.1,22.8,12.2,6.8,fog,September,2015
1359,2015-09-21,0.0,18.3,9.4,2.7,fog,September,2015
1360,2015-09-22,0.0,18.9,7.8,2.0,sun,September,2015
1361,2015-09-23,0.0,20.6,8.3,1.8,sun,September,2015
1362,2015-09-24,0.0,22.2,11.1,2.5,fog,September,2015
1363,2015-09-25,2.0,15.6,12.8,2.6,fog,September,2015
1364,2015-09-26,0.0,18.3,10.0,2.7,sun,September,2015
1365,2015-09-27,0.0,17.8,7.2,3.8,sun,September,2015
1366,2015-09-28,0.0,21.1,9.4,5.1,sun,September,2015
1367,2015-09-29,0.0,21.7,8.9,1.9,sun,September,2015
1368,2015-09-30,0.0,18.3,10.0,1.3,fog,September,2015
1369,2015-10-01,0.0,21.1,9.4,1.3,fog,October,2015
1370,2015-10-02,0.0,15.6,10.0,2.9,fog,October,2015
1371,2015-10-03,0.0,19.4,11.1,4.8,sun,October,2015
1372,2015-10-04,0.0,22.8,10.0,3.7,sun,October,2015
1373,2015-10-05,0.0,23.3,9.4,1.6,sun,October,2015
1374,2015-10-06,0.0,18.3,10.0,2.6,drizzle,October,2015
1375,2015-10-07,9.9,16.1,13.9,2.2,fog,October,2015
1376,2015-10-08,0.0,18.9,13.3,1.1,fog,October,2015
1377,2015-10-09,0.3,19.4,12.2,2.6,fog,October,2015
1378,2015-10-10,28.7,21.1,13.3,4.7,fog,October,2015
1379,2015-10-11,0.0,17.8,10.6,2.6,sun,October,2015
1380,2015-10-12,4.6,18.3,10.6,2.8,fog,October,2015
1381,2015-10-13,1.3,16.7,9.4,3.2,fog,October,2015
1382,2015-10-14,0.0,15.0,10.0,5.0,fog,October,2015
1383,2015-10-15,0.0,21.1,9.4,3.4,fog,October,2015
1384,2015-10-16,0.0,20.0,8.9,1.3,sun,October,2015
1385,2015-10-17,0.3,19.4,11.7,1.3,fog,October,2015
1386,2015-10-18,3.8,15.0,12.8,2.0,fog,October,2015
1387,2015-10-19,0.3,17.2,12.2,2.6,fog,October,2015
1388,2015-10-20,0.0,17.8,10.6,1.8,fog,October,2015
1389,2015-10-21,0.0,16.1,8.3,1.3,fog,October,2015
1390,2015-10-22,0.0,16.1,8.9,2.7,fog,October,2015
1391,2015-10-23,0.0,12.8,7.2,2.6,fog,October,2015
1392,2015-10-24,0.0,15.0,8.9,2.9,fog,October,2015
1393,2015-10-25,8.9,19.4,8.9,3.4,rain,October,2015
1394,2015-10-26,6.9,12.2,10.0,4.6,fog,October,2015
1395,2015-10-27,0.0,16.1,7.8,1.7,fog,October,2015
1396,2015-10-28,3.3,13.9,11.1,2.8,fog,October,2015
1397,2015-10-29,1.8,15.0,12.2,4.7,fog,October,2015
1398,2015-10-30,19.3,17.2,11.7,6.7,fog,October,2015
1399,2015-10-31,33.0,15.6,11.7,7.2,fog,October,2015
1400,2015-11-01,26.2,12.2,8.9,6.0,fog,November,2015
1401,2015-11-02,0.3,11.1,7.2,2.8,fog,November,2015
1402,2015-11-03,0.8,10.6,5.0,1.4,fog,November,2015
1403,2015-11-04,0.0,10.0,3.3,2.2,sun,November,2015
1404,2015-11-05,1.3,11.7,7.8,2.3,fog,November,2015
1405,2015-11-06,0.0,15.6,8.3,2.7,fog,November,2015
1406,2015-11-07,12.7,12.2,9.4,3.0,fog,November,2015
1407,2015-11-08,6.6,11.1,7.8,1.8,fog,November,2015
1408,2015-11-09,3.3,10.0,5.0,1.3,fog,November,2015
1409,2015-11-10,1.3,11.1,3.9,3.9,fog,November,2015
1410,2015-11-11,1.5,11.1,6.1,4.6,sun,November,2015
1411,2015-11-12,9.9,11.1,5.0,5.1,fog,November,2015
1412,2015-11-13,33.5,13.3,9.4,6.5,fog,November,2015
1413,2015-11-14,47.2,9.4,6.1,4.5,fog,November,2015
1414,2015-11-15,22.4,8.9,2.2,4.1,fog,November,2015
1415,2015-11-16,2.0,8.9,1.7,4.0,fog,November,2015
1416,2015-11-17,29.5,13.3,6.7,8.0,fog,November,2015
1417,2015-11-18,1.5,8.9,3.3,3.8,sun,November,2015
1418,2015-11-19,2.0,8.9,2.8,4.2,sun,November,2015
1419,2015-11-20,0.0,8.3,0.6,4.0,fog,November,2015
1420,2015-11-21,0.0,8.9,0.6,4.7,sun,November,2015
1421,2015-11-22,0.0,10.0,1.7,3.1,fog,November,2015
1422,2015-11-23,3.0,6.7,0.0,1.3,fog,November,2015
1423,2015-11-24,7.1,6.7,2.8,4.5,fog,November,2015
1424,2015-11-25,0.0,7.2,0.0,5.7,sun,November,2015
1425,2015-11-26,0.0,9.4,-1.0,4.3,sun,November,2015
1426,2015-11-27,0.0,9.4,-1.6,3.0,sun,November,2015
1427,2015-11-28,0.0,7.2,-2.7,1.0,sun,November,2015
1428,2015-11-29,0.0,1.7,-2.1,0.9,fog,November,2015
1429,2015-11-30,0.5,5.6,-3.8,1.7,fog,November,2015
1430,2015-12-01,12.2,10.0,3.9,3.5,fog,December,2015
1431,2015-12-02,2.5,10.6,4.4,5.0,fog,December,2015
1432,2015-12-03,12.7,15.6,7.8,5.9,fog,December,2015
1433,2015-12-04,2.0,10.6,6.1,4.7,fog,December,2015
1434,2015-12-05,15.7,10.0,6.1,4.0,fog,December,2015
1435,2015-12-06,11.2,12.8,7.2,5.9,fog,December,2015
1436,2015-12-07,27.4,11.1,8.3,3.4,fog,December,2015
1437,2015-12-08,54.1,15.6,10.0,6.2,fog,December,2015
1438,2015-12-09,13.5,12.2,7.8,6.3,fog,December,2015
1439,2015-12-10,9.4,11.7,6.1,7.5,fog,December,2015
1440,2015-12-11,0.3,9.4,4.4,2.8,sun,December,2015
1441,2015-12-12,16.0,8.9,5.6,5.6,fog,December,2015
1442,2015-12-13,1.3,7.8,6.1,6.1,sun,December,2015
1443,2015-12-14,0.0,7.8,1.7,1.7,sun,December,2015
1444,2015-12-15,1.5,6.7,1.1,2.9,fog,December,2015
1445,2015-12-16,3.6,6.1,2.8,2.3,fog,December,2015
1446,2015-12-17,21.8,6.7,3.9,6.0,fog,December,2015
1447,2015-12-18,18.5,8.9,4.4,5.1,fog,December,2015
1448,2015-12-19,0.0,8.3,2.8,4.1,fog,December,2015
1449,2015-12-20,4.3,7.8,4.4,6.7,fog,December,2015
1450,2015-12-21,27.4,5.6,2.8,4.3,fog,December,2015
1451,2015-12-22,4.6,7.8,2.8,5.0,fog,December,2015
1452,2015-12-23,6.1,5.0,2.8,7.6,fog,December,2015
1453,2015-12-24,2.5,5.6,2.2,4.3,fog,December,2015
1454,2015-12-25,5.8,5.0,2.2,1.5,fog,December,2015
1455,2015-12-26,0.0,4.4,0.0,2.5,sun,December,2015
1456,2015-12-27,8.6,4.4,1.7,2.9,fog,December,2015
1457,2015-12-28,1.5,5.0,1.7,1.3,fog,December,2015
1458,2015-12-29,0.0,7.2,0.6,2.6,fog,December,2015
1459,2015-12-30,0.0,5.6,-1.0,3.4,sun,December,2015
1460,2015-12-31,0.0,5.6,-2.1,3.5,sun,December,2015
